,Date,User,Text
2170,Aug-31,tjc78,"Good review Mike!
2017 Buick Enclave / 2019 Volvo S60 T6 Inscription"
2171,Aug-29,imidazol97,"The revived Camaro has always been less true to the original compared to how when I
see a current Mustang, or one of the last 10, I think of the three I owned.

Here's a good one to bring out next year to continue the front engine Vette.
A lot of Camaro flavor in there too. Some don't like the change to the
mid engine Vette.


2014 Malibu 2LT, 2008 Cobalt 2LT, 2015 Cruze 2LT,"
2172,Aug-29,dino001,"I only wonder how long this 557 lasts: 10 miles, 20?
2018 430i Gran Coupe"
2173,Aug-29,jmonroe1,"dino001 said:
I only wonder how long this 557 lasts: 10 miles, 20?
Well, if it’s like any of it old relatives, it will run longer badly than it’s competition. I know, I know, that has been said about all makes but it is actually true for GM cars. I’ve had plenty myself in the past. If you don’t believe me ask @imidazol97. He’s driven lots of GM’s that haven’t run on all 8 cylinders.

jmonroe"
2174,Aug-29,jmonroe1,"imidazol97 said:
The revived Camaro has always been less true to the original compared to how when I
see a current Mustang, or one of the last 10, I think of the three I owned.

Here's a good one to bring out next year to continue the front engine Vette.
A lot of Camaro flavor in there too. Some don't like the change to the
mid engine Vette.


Now that is a sharp car. Even the color helps that car.

jmonroe"
2175,Aug-29,stickguy,"that thing is hideous
2020 Acura RDX tech SH-AWD"
2176,Aug-29,stickguy,"watching that period XKE test, they got IIRC 6.2 0-60. and said that it had too much power for the street.
2020 Acura RDX tech SH-AWD"
2177,Aug-29,omarman,"Sometimes maybe not that long. But otherwise the safety equipment and build quality of the car itself has been proven in the worst way. Video here from 2014 predates the big block car posted earlier. Same driver, George Poteet, survived and spent 1 night in the hospital for observation after the car rolled at approximately 370 mph.

After the crash there were the usual trolls analyzing every frame of the video and offering ""expert"" opinions about the car and track conditions. George was quoted at the time saying that ""the crash was caused by overaggressive driving and nothing else."" And 6 years later he's now the record holder.

A time to embrace, and a time to refrain from embracing."
2178,Aug-29,ab348,"stickguy said:
that thing is hideous
You beat me to it.
2017 Cadillac ATS Performance Premium 3.6, 1968 Oldsmobile Cutlass S Holiday Coupe"
2179,Aug-29,driver100,"jmonroe1 said:
show previous quotes
FWIW, I agree with you but don’t you think you should come clean and tell us how many courses you took to learn how to sell more books than what stores wanted.

jmonroe

I always thought if you have to cheat your customers to make a living you don't have a very good business model.
2017 MB E400 , 2015 MB GLK350, 2014 MB C250"
2180,Aug-29,ab348,"driver100 said:

I always thought if you have to cheat your customers to make a living you don't have a very good business model.
Sort of like Sirius/XM.
2017 Cadillac ATS Performance Premium 3.6, 1968 Oldsmobile Cutlass S Holiday Coupe"
2181,Aug-29,driver100,"graphicguy said:
show previous quotes

LOVE Tedeschi Trucks Band.

Never heard of them before but that was sensational.....actually a much better rendition than the original. Nice touch having a horn section too..........
2017 MB E400 , 2015 MB GLK350, 2014 MB C250"
2182,Aug-29,driver100,"imidazol97 said:
The revived Camaro has always been less true to the original compared to how when I
see a current Mustang, or one of the last 10, I think of the three I owned.

Here's a good one to bring out next year to continue the front engine Vette.
A lot of Camaro flavor in there too. Some don't like the change to the
mid engine Vette.


Looks like they soldered a 1958 Corvette front end to the rear end of a Camaro. I saw an older Camaro the other day and thought it was a much nicer design than the new one. This would make a better looking 2021 Camaro.

2017 MB E400 , 2015 MB GLK350, 2014 MB C250"
2183,Aug-29,jmonroe1,"driver100 said:
show previous quotes




I always thought if you have to cheat your customers to make a living you don't have a very good business model.
OK, but you didn’t answer my question.

jmonroe"
2184,Aug-29,stickguy,"I never understood why they made the new Camaro so squished with those little gun slit windows.
2020 Acura RDX tech SH-AWD"
2185,Aug-29,jmonroe1,"driver100 said:
show previous quotes








Looks like they soldered a 1958 Corvette front end to the rear end of a Camaro. I saw an older Camaro the other day and thought it was a much nicer design than the new one. This would make a better looking 2021 Camaro.

Now that’s a rear end even it’s mother wouldn’t like.

jmonroe"
2186,Aug-29,stickguy,"lovely car. but those wheels have to go.
2020 Acura RDX tech SH-AWD"
2187,Aug-29,oldfarmer50,"venture said:
It's finally raining here after what seemed like months...



but I didn't even get out of the car wash.
You went to the car wash with Hurricane remnants on your door? You should have just thrown some soap on it and left it in the driveway.

That reminds me of an enterprising local car wash that on rainy days would put out a sign: “Acid Rain Destroys Cars! Wash IT Off NOW!”.
2019 Kia Soul+, 2015 Mustang GT, 2004 Chevy Van, 2000 Chrysler Sebring convertible"
2188,Aug-29,jmonroe1,"stickguy said:
lovely car. but those wheels have to go.
I think the wheels are the best part of that car.

jmonroe"
2189,Aug-29,dino001,"jmonroe1 said:
show previous quotes
Well, if it’s like any of it old relatives, it will run longer badly than it’s competition. I know, I know, that has been said about all makes but it is actually true for GM cars. I’ve had plenty myself in the past. If you don’t believe me ask @imidazol97. He’s driven lots of GM’s that haven’t run on all 8 cylinders.

jmonroe
I was not meant to be a dig against GM, just this many horses from such an engine comes at big price, no matted who makes it. Durability would not be aN expected part of the package.
2018 430i Gran Coupe"
2190,Aug-29,oldfarmer50,"stickguy said:
that thing is hideous
It looks like a car caught between two dimensions.
2019 Kia Soul+, 2015 Mustang GT, 2004 Chevy Van, 2000 Chrysler Sebring convertible"
2191,Aug-29,fintail,"I recall those front and rear clip marriages to modern cars were almost a boomer cliche around 20 years ago. I've seen the Corvette conversions more than once, and there was something like this in the small town where my mom lives:



I'm waiting for the next Camaro to have no side windows at all.

Corvette has the same issue as Harley - woo new buyers now or end up losing a lot as the customer base of the past 30 years stops buying cars. A change was needed, and I suspect enough new buyers have been lured in to compensate for complaints from the luddites.
imidazol97 said:
The revived Camaro has always been less true to the original compared to how when I
see a current Mustang, or one of the last 10, I think of the three I owned.

Here's a good one to bring out next year to continue the front engine Vette.
A lot of Camaro flavor in there too. Some don't like the change to the
mid engine Vette."
2192,Aug-29,tjc78,"I saw one of those Thunderbirds here in NJ in the same Pacific green my Mom’s 96 was. Not really a thing I’d want.
2017 Buick Enclave / 2019 Volvo S60 T6 Inscription"
2193,Aug-29,tjc78,"jmonroe1 said:
show previous quotes
I think the wheels are the best part of that car.

jmonroe

Are you busting balls or serious?
2017 Buick Enclave / 2019 Volvo S60 T6 Inscription"
2194,Aug-29,graphicguy,"driver100 said:
show previous quotes



Never heard of them before but that was sensational.....actually a much better rendition than the original. Nice touch having a horn section too..........
They're quite good. Lead guitar player is Derek Trucks, the son of original Allman Brothers drummer, the late Butch Trucks. His wife, Susan Tedeschi, is the lead singer. She's quite a blues guitarist in her own right, in addition to being a great lead singer. They are married.
2019 Kia Stinger GT2"
2195,Aug-29,snakeweasel,"imidazol97 said:
The revived Camaro has always been less true to the original compared to how when I
see a current Mustang, or one of the last 10, I think of the three I owned.

Here's a good one to bring out next year to continue the front engine Vette.
A lot of Camaro flavor in there too. Some don't like the change to the
mid engine Vette.


Sorry but that looks to much like the Camaro and nothing like a Vette, I don't think that look on a Vette will do well.
2008 Sebring Ragtop, 2011 Hyundai Sonata, 2014 BMW 428i convertible, 2015 Honda CTX700D"
2196,Aug-29,ab348,"stickguy said:
I never understood why they made the new Camaro so squished with those little gun slit windows.
On Thursday night Cadillac had an online live event with the designer of the new CT5 sedan answering questions from those of us in cyberspace. I think the CT5 looks good except for the terrible workout of the rear door window/C-pillar area, which should never have been allowed to see the light of day.

I decided to take part and it seemed like they had less than 100 people out there joining me (maybe less than 50, it was hard to tell) so given the lack of questions I decided to ask one about that area on the car. He really didn't answer it well other than saying they were trying to pull down that part of the body to give it a hunkered-down look especially from the rear 3/4 perspective. He added that they dropped the beltline (I'm not sure what he meant by that since this is an all-new design so I don't know what he is comparing it to) for the same reason. That doesn't explain the plastic triangle filler piece nor the huge fixed pane in the rear door but whatever, I didn't really expect him to say that the bean counters wouldn't let them do something better.

In the case of the Camaro I think the same thing holds true in that they wanted to make it look low and hunkered down, but they went too far. The previous-gen Camaro had bad visibility for the same reason and on the refresh they made it worse. I don't know if the engineering of the car wouldn't let them drop the beltline to aid visibility or if it was a financial or aesthetic decision but GM really missed an opportunity with the refreshed design to make the car look different from the preceding one, Instead they made it look so much like the old one it takes a practiced eye to tell them apart.
2017 Cadillac ATS Performance Premium 3.6, 1968 Oldsmobile Cutlass S Holiday Coupe"
2197,Aug-29,qbrozen,"snakeweasel said:
show previous quotes








Sorry but that looks to much like the Camaro and nothing like a Vette, I don't think that look on a Vette will do well.
You do realize that IS a vette front end photoshopped onto a Camaro, right? Hard to say it looks nothing like a vette when that is exactly was 50% of it is.
'07 ML63, '08 Charger R/T Daytona; '67 Coronet R/T; '14 Town&Country Limited; '18 BMW X2. 52-car history and counting!"
2198,Aug-29,oldfarmer50,"fintail said:
I recall those front and rear clip marriages to modern cars were almost a boomer cliche around 20 years ago. I've seen the Corvette conversions more than once, and there was something like this in the small town where my mom lives:



I'm waiting for the next Camaro to have no side windows at all.

Corvette has the same issue as Harley - woo new buyers now or end up losing a lot as the customer base of the past 30 years stops buying cars. A change was needed, and I suspect enough new buyers have been lured in to compensate for complaints from the luddites.

show previous quotes






What was that before the conversion? Looks like it might have been a Beretta.

As for change, is it correct to call someone who doesn’t like reverting to the past a Luddite?
2019 Kia Soul+, 2015 Mustang GT, 2004 Chevy Van, 2000 Chrysler Sebring convertible"
2199,Aug-29,tjc78,"It’s a 89-96 Thunderbird
2017 Buick Enclave / 2019 Volvo S60 T6 Inscription"
2200,Aug-29,fintail,"Come to think of it, I've never seen a similar conversion on a same-era Cougar, just the T-Bird. Some of them were more flamboyant than others:



Definition #2 for ""Luddite"" seems to work

oldfarmer50 said:

What was that before the conversion? Looks like it might have been a Beretta.

As for change, is it correct to call someone who doesn’t like reverting to the past a Luddite?"
2201,Aug-29,jmonroe1,"tjc78 said:
show previous quotes




Are you busting balls or serious?
It all depends on what hood you grew up in.

jmonroe"
2202,Aug-29,imidazol97,"jmonroe1 said:
show previous quotes










Now that’s a rear end even it’s mother wouldn’t like.

jmonroe

That rear end is great.
2014 Malibu 2LT, 2008 Cobalt 2LT, 2015 Cruze 2LT,"
2203,Aug-29,imidazol97,"The wheels have to go.
2014 Malibu 2LT, 2008 Cobalt 2LT, 2015 Cruze 2LT,"
2204,Aug-29,jmonroe1,"imidazol97 said:
The wheels have to go.
You need a checkup.

jmonroe"
2205,Aug-29,ab348,"Those wheels might look good on a Genesis, but not a vintage Camaro.
2017 Cadillac ATS Performance Premium 3.6, 1968 Oldsmobile Cutlass S Holiday Coupe"
2206,Aug-29,driver100,"stickguy said:
lovely car. but those wheels have to go.
Agree......stock wheels would look much better.
2017 MB E400 , 2015 MB GLK350, 2014 MB C250"
2207,Aug-29,driver100,"1968 or 69 Camaro looks better than the new one IMHO. Finding one with stock or more normal wheels is hard.....owners seem to want to add those ugly overdone wheels that only JMonroe could like.



2017 MB E400 , 2015 MB GLK350, 2014 MB C250"
2208,Aug-29,stickguy,"I blame Chip Foose for that.
2020 Acura RDX tech SH-AWD"
2209,Aug-29,fintail,"Count me as a wheel Luddite, I am also against anachronistic wheels on vintage cars,"
2210,Aug-29,stickguy,"I don't mind some of them style wise, but I can't stand the all wheel/no sidewall look on old cars.
2020 Acura RDX tech SH-AWD"
2211,Aug-29,jmonroe1,"driver100 said:
1968 or 69 Camaro looks better than the new one IMHO. Finding one with stock or more normal wheels is hard.....owners seem to want to add those ugly overdone wheels that only JMonroe could like.



Those aren’t quite as hoody but they’ll do.

jmonroe"
2212,Aug-29,qbrozen,"I like the style on the red one and think they evoke a classic feel, but they need to be smaller.

Those look like Chrysler wheels on the silver one
'07 ML63, '08 Charger R/T Daytona; '67 Coronet R/T; '14 Town&Country Limited; '18 BMW X2. 52-car history and counting!"
2213,Aug-29,venture,"oldfarmer50 said:
show previous quotes





You went to the car wash with Hurricane remnants on your door? You should have just thrown some soap on it and left it in the driveway.

That reminds me of an enterprising local car wash that on rainy days would put out a sign: “Acid Rain Destroys Cars! Wash IT Off NOW!”.
The sun was shining when I went in. I was sitting there texting and when I looked up the wash was ending and it was raining.
2020 Ascent Limited, 2020 Legacy Touring XT"
2214,Aug-29,jmonroe1,"venture said:
show previous quotes







The sun was shining when I went in. I was sitting there texting and when I looked up the wash was ending and it was raining.
It’s been very dry in my area all Summer long and my grass shows it. We have had quite a bit of rain the last two days and my grass is showing signs of perking up. My indy lawn service guy recommends airation and over seeding. That brought it around the last time we had a dry spell so I told him to sign me up. If I was really concerned about my grass I would have washed and waxed both cars a few times but I liked all the sun we’ve had lately.

jmonroe"
2215,Aug-29,oldfarmer50,"jmonroe1 said:
show previous quotes







It’s been very dry in my area all Summer long and my grass shows it. We have had quite a bit of rain the last two days and my grass is showing signs of perking up. My indy lawn service guy recommends airation and over seeding. That brought it around the last time we had a dry spell so I told him to sign me up. If I was really concerned about my grass I would have washed and waxed both cars a few times but I liked all the sun we’ve had lately.

jmonroe

You could just wash your car out on the lawn. Grass goes dormant during hot dry weather and a good watering will perk it up. A lot of lawn companies overseed with annual grass which comes up quick, makes a nice green carpet but dies over winter. The customer thinks the lawn guy is a miracle worker and since the perennial grass greens up in the fall anyway no one is the wiser. Try reseeding with fine fescue as it’s drought resistant and comes back year after year.
2019 Kia Soul+, 2015 Mustang GT, 2004 Chevy Van, 2000 Chrysler Sebring convertible"
2216,Aug-29,driver100,"jmonroe1 said:
show previous quotes




Those aren’t quite as hoody but they’ll do.

jmonroe

You probably like lowriders too!

2017 MB E400 , 2015 MB GLK350, 2014 MB C250"
2217,Aug-29,driver100,"qbrozen said:
I like the style on the red one and think they evoke a classic feel, but they need to be smaller.

Those look like Chrysler wheels on the silver one
Agree, just give me stock wheels...they would look better than most of these fancy jobs.
2017 MB E400 , 2015 MB GLK350, 2014 MB C250"
2218,Aug-29,jmonroe1,"oldfarmer50 said:
show previous quotes











You could just wash your car out on the lawn. Grass goes dormant during hot dry weather and a good watering will perk it up. A lot of lawn companies overseed with annual grass which comes up quick, makes a nice green carpet but dies over winter. The customer thinks the lawn guy is a miracle worker and since the perennial grass greens up in the fall anyway no one is the wiser. Try reseeding with fine fescue as it’s drought resistant and comes back year after year.
I’ve used this lawn care guy for about 6 or 7 years and he’s a pretty straight shooter. Like I said he did this a few years ago when we had a dry spell. Not positive but I think that was in 2015. The yard perked up nicely after that service. He uses a mix of quick green stuff and even blue grass seed. Mrs. j commented that I killed a nice yard because I didn’t water it and she’s probably right but my guy will save me like he did before. But it’s going to cost me around 120 bucks to do it. Since I dispise yard work, that cost is fine with me. With being house bound and not going out to eat like we used to do in normal times, I’ve save a lot more than 120 bucks these past few months. The way I look at it that’s just a couple eating out meals.

jmonroe"
2219,Aug-29,sda,"I had one of those nothing comes easy days. As many of you know the TL has been bragging the Check Engine Light. It was suggested that I replace the gas cap which I did with an OEM. After several weeks of limited driving and a couple of top ups of gas, no change. I filled the tank on Wednesday and drove it yesterday and the light went off. I had an appointment today to have it diagnosed and an oil change. As the TL went thru several cycles after the light extinguished the dealer said no code would be stored. So I had the oil changed and the car had a clean report needing no additional services. About 10 minutes on my drive home the CEL illuminates. I circle back to the dealer, they capture a code. A evap solenoid failure, part needs to be ordered. Not a big deal, but grrr.
2018 VW Passat w/tech, 2015 Audi Q5 Premium Plus w/tech, 2006 Acura TL w/nav"
2220,Aug-29,benjaminh,"At least you now know what's up with your TL. How many miles does it have? A 2006 TL as I'm sure you know is considered a classic for Acura fans.
2018 Acura TLX 2.4 Tech 4WS (mine), 2018 Honda CR-V EX AWD (wife's)"
2221,Aug-27,jmonroe1,"driver100 said:
show previous quotes












Yeh, but that quote has been left at my lawyers office and it will be opened on that eventful day.
Is that a threat or a promise?

jmonroe"
2222,Aug-27,driver100,"jmonroe1 said:
show previous quotes












Is that a threat or a promise?

jmonroe
You won't be smiling when Mrs JM gets a copy in the mail one day...
2017 MB E400 , 2015 MB GLK350, 2014 MB C250"
2223,Aug-27,graphicguy,"stickguy said:
show previous quotes

















My TT from the mid-late 80s is still in the box on a shelf. Technics SLQD33 I think it is. Probably still works, though all the vinyl is long gone.
That's the slim one, right? If so, I remember those. Technics turntables are highly regarded now. Their newer ones are selling in the 4 figure range.
2019 Kia Stinger GT2"
2224,Aug-27,stickguy,"Dang. Yes, it was pretty low profile.
2020 Acura RDX tech SH-AWD"
2225,Aug-27,graphicguy,"kyfdx said:
show previous quotes
We saw Tedeschi Trucks in 2018. They were great!

LOVE Tedeschi Trucks Band.

2019 Kia Stinger GT2"
2226,Aug-27,stickguy,"I never did like having 2 drummers. Just looks odd.

But they are quite good.
2020 Acura RDX tech SH-AWD"
2227,Aug-27,graphicguy,"Did a dealer trade transport for Acura today. Cincinnati-Dayton round trip. ILX swap...took at ILX A-Spec to Dayton and brought back a ""regular"" ILX. Good looking little cars. I didn't even know there was an A-Spec ILX. I can see where a HP boost for a new ILX would be very appealing.

2019 Kia Stinger GT2"
2228,Aug-27,stickguy,"It’s quick. Same engine as my tlx, with a little less weight.
2020 Acura RDX tech SH-AWD"
2229,Aug-27,jmonroe1,"driver100 said:
show previous quotes














You won't be smiling when Mrs JM gets a copy in the mail one day...
I’ll take that as a threat.

jmonroe"
2230,Aug-27,sda,"graphicguy said:
Did a dealer trade transport for Acura today. Cincinnati-Dayton round trip. ILX swap...took at ILX A-Spec to Dayton and brought back a ""regular"" ILX. Good looking little cars. I didn't even know there was an A-Spec ILX. I can see where a HP boost for a new ILX would be very appealing.

How did it drive? CU complains it’s noisy with a poor ride and an overpriced wannabe.
2018 VW Passat w/tech, 2015 Audi Q5 Premium Plus w/tech, 2006 Acura TL w/nav"
2231,Aug-27,stickguy,"I had an ILX loaner after I bought the TLX, and the dealer needed to keep it a day. Powertrain was fine, but the rest of the car was obviously a cut below. Ride, noise, handling.
2020 Acura RDX tech SH-AWD"
2232,Aug-27,Michaell,"stickguy said:
I had an ILX loaner after I bought the TLX, and the dealer needed to keep it a day. Powertrain was fine, but the rest of the car was obviously a cut below. Ride, noise, handling.
Like an Acura Cimmaron?
Did you get a good deal? Be sure to come back and let us know! Post a pic of your new purchase or lease!


MODERATOR

2015 Subaru Outback 3.6R / 2014 MINI Countryman S ALL4"
2233,Aug-27,stickguy,"could be.
2020 Acura RDX tech SH-AWD"
2234,Aug-27,stickguy,"But Acura really does need to replace that model. I assume as soon as the new MDX hits this winter, ILX replacement info will start leaking.
2020 Acura RDX tech SH-AWD"
2235,Aug-27,andres3,"driver100 said:
show previous quotes




Sorry to hear that but not surprised. If they replaced the windshield they would lose money on the sale of the car, and it might not fix the problem. I don't know how loud the noise is but it is a bit of a personal thing...some people are more sensitive to the sound than others. I guess the good news is your hearing is probably pretty good. The problem may go away as the rubber gets softer. Saying you won't buy another MB is pointless, they don't care....money given back is money out of their pocket, the future is a crap shoot. You might buy another one and might not, they don't care - they'll take the loss but somewhere there is an Audi buyer with a transmission that failed that will buy an MB next time....and on it goes............
Except when they lose so much market share that they are teetering on the edge of bankruptcy, and have to whine and cry for the tax payers to bail them out for it in order for ANY of them to keep their jobs. Then they will care.

At least enough to take a private jet to grovel and beg to the people that give handouts out to failed corporations.
Mine's '16 Audi TTS quattro AWD 2.0T, Wife's '19 VW Tiguan SEL 4-Motion AWD 2.0T"
2236,Aug-27,stickguy,"pretty sure that the German government won't be all that interested in hearing their whining.
2020 Acura RDX tech SH-AWD"
2237,Aug-27,ab348,"stickguy said:
pretty sure that the German government won't be all that interested in hearing their whining.
I wouldn’t be so sure of that.
2017 Cadillac ATS Performance Premium 3.6, 1968 Oldsmobile Cutlass S Holiday Coupe"
2238,Aug-27,driver100,"Michaell said:
show previous quotes
Like an Acura Cimmaron?
ILX....Acura badge at a bargain price.
Edmunds rating;
Our verdict 6.6 / 10
How does the ILX drive? 6.0
How comfortable is the ILX? 6.5
How’s the interior? 6.5
How’s the tech? 6.0
How’s the storage? 6.5
How economical is the ILX? 8.5
Is the ILX a good value? 8.0
Wildcard 6.5

6.6.....probably something better on the market.
2017 MB E400 , 2015 MB GLK350, 2014 MB C250"
2239,Aug-27,stickguy,"it is basically a fancied up prior generation Civic with more goodies and much better seats (and the drivetrain out of the TLX). Most likely, what the next ILX will be! Though I believe there is a brand new Civic due out this winter, so the Acura likely jumps ahead 2 iterations.

Also possible it is a shrunken version of the new TLX's stand-alone platform. And hopefully in a compact CUV model also.
2020 Acura RDX tech SH-AWD"
2240,Aug-27,tjc78,"Acura is missing out on a smaller SUV, that is for sure. Something Kona sized with the TLX engine would be nice.
2017 Buick Enclave / 2019 Volvo S60 T6 Inscription"
2241,Aug-27,stickguy,"exactly what I have been saying the ILX replacement should be. can certainly make a sedan version of it too.
2020 Acura RDX tech SH-AWD"
2242,Aug-27,fintail,"No way in heck the German government would let a major automaker fail. I think the government owns significant stock in the big names, too.
ab348 said:

I wouldn’t be so sure of that."
2243,Aug-28,driver100,"stickguy said:
exactly what I have been saying the ILX replacement should be. can certainly make a sedan version of it too.
In that market....SUVs seem a lot more popular than sedans, at least in the U.S. Might make sense to only import the SUV version.
2017 MB E400 , 2015 MB GLK350, 2014 MB C250"
2244,Aug-28,ab348,"Small premium compact sedans seem dead in the water in the North American market. I was surprised that Buick did not get a version of the 2nd-gen Cruze when that came out as around here I saw a lot of first-gen Veranos on the roads, and the rare turbo version beat the pants of the ILX in various comparison tests. Having a Buick/GM car beat a Honda product is virtually impossible among auto reviewers but it was pretty much unanimous. I guess GM saw the trends and decided to not even try.
2017 Cadillac ATS Performance Premium 3.6, 1968 Oldsmobile Cutlass S Holiday Coupe"
2245,Aug-28,graphicguy,"stickguy said:
I had an ILX loaner after I bought the TLX, and the dealer needed to keep it a day. Powertrain was fine, but the rest of the car was obviously a cut below. Ride, noise, handling.
I agree with all of that. But, if you’re looking for a small car that has some nifty styling all loaded up with a quasi-luxury badge, it would fit the bill.

At the risk of being called a sexist, I can see the ILX being the kind of car a female would want right after her first big promotion.

Wanted to see the customer who bought the A-Spec, but I don’t linger once I’ve dropped off the vehicles. I don’t drink coffee or sodas, nor do I eat in transport vehicles. I drop them off in the exact same condition as I picked them up. I’m actually thinking of getting some paper floor protectors printed up with my LLC name on them.
2019 Kia Stinger GT2"
2246,Aug-28,stickguy,"Fair assumption on the ILX. I’m sure my daughter would like it to replace her Jetta!

One other drawback. Same engine as TLX, pretty close in MPG real world, but gas tank is about 4 gallons smaller.
2020 Acura RDX tech SH-AWD"
2247,Aug-28,kyfdx,"stickguy said:
I never did like having 2 drummers. Just looks odd.

But they are quite good.
Guitarist is Derek Trucks. His father was in the Allman Brothers.
If you like bluesy guitar, he is a virtuoso, and featured prominently.
Did you get a good deal? Be sure to come back and share!

Edmunds Moderator"
2248,Aug-28,roadburner,"Comparing my M235i to the Club Sport, the 2er is 10 inches longer and weighs 685 pounds more. More importantly, the 2er has 182 more hp and 200 lb-ft of torque- over twice what the Club Sport has. On the road the difference is considerable- the 2er hits 100 mph 17.4 seconds ahead of the Club Sport.
At the end of the day however, both cars are perfect for their intended use. The Club Sport shines on a twisting rural two lane; the steering is nearly telepathic and it has just enough power to make things interesting.
The M235i is a close coupled Junior GT; a couple of British magazines described it as a German take on a American ponycar- and that sounds about right.
Mine: 1995 318ti Club Sport; 2014 M235i; 2009 Cooper Clubman; 1999 Wrangler; 1996 Speed Triple Challenge Cup Replica Wife's: 2015 X1 xDrive28i Son's: 2009 328i"
2249,Aug-28,stickguy,"You can also add the HP to the old car, but can’t make the newer one a lightweight!
2020 Acura RDX tech SH-AWD"
2250,Aug-28,dino001,"ab348 said:
show previous quotes
I wouldn’t be so sure of that.
German government was essentially complicit with the dieselgate (unrealistic standards and laws requiring just passing the tests, i.e. not explicitly disallowing defeat devices) and allowed VW to show big middle finger to all its European customer to suck on as a compensation for their cheating, obvious reason being number of sold units was more than order of magnitude higher than here in the US, so any kind of compensation would basically put the company out of business, or at least significantly cripple it for long term. Owning the stock of VW plus knowing how German government is dependent on its heavy industry (very similar relationship as here between Washington and Wall Street), one knew they won't let any real harm to happen to them.

BTW, if Mike thinks his life is tough on the wiper chatter issue, there is a story of a Polish customer who bought (leased) top of the line S63 AMG with transmission vibrations and steering problems. There are multiple YouTube videos (they have English captions) with the saga, including recorded conversations with the service ""advisors"", correspondence with the importer company, etc. They flat out refuse to fix anything, claim everything is ""normal"" under tests, but also refuse to provide any kind of logs or records of those alleged ""tests"". There are different laws in Poland making Benz much more privileged in relation with customers vs. here, e.g. they guy can't even sue because he's formally not an owner, the lease company (MB Bank) is the owner and they refuse to recognize that MB gave them a defective product (but they are happy to collect payments from the customer of course). Complaints to the HQ in Germany brought absolutely no response, either. It's a story for the ages, one of those that makes you realized that ambulance chaser lawyers do have some useful purpose in society besides being a good ballast for a ship's anchor .
2018 430i Gran Coupe"
2251,Aug-28,graphicguy,"sda said:
show previous quotes


How did it drive? CU complains it’s noisy with a poor ride and an overpriced wannabe.
Smaller than I prefer. Needs a bit more HP and a lot more low end torque. Tossable...light on its feet (which I felt when I got back in my Stinger, which isn’t a slouch in the handling dept). Stereo wasn’t to my liking, but the TLX’s had the best car stereo I’ve ever heard. And, the Stinger’s stereo is still quite good.

It is noisy, but compared to what? Compared to my Stinger or my former TLX, yeah...it makes a lot of racket for not a lot of power. I sort of expected the choppy ride. But, most of the trip was on the interstate, both up and back. It was fine....cruised nicely...comfortable on the highway. I think a little more wheelbase would help, but that would make it even slower with the same drivetrain.

Put Honda’s 2.0T in it and it would be a blast.
2019 Kia Stinger GT2"
2252,Aug-28,sda,"ab348 said:
Small premium compact sedans seem dead in the water in the North American market. I was surprised that Buick did not get a version of the 2nd-gen Cruze when that came out as around here I saw a lot of first-gen Veranos on the roads, and the rare turbo version beat the pants of the ILX in various comparison tests. Having a Buick/GM car beat a Honda product is virtually impossible among auto reviewers but it was pretty much unanimous. I guess GM saw the trends and decided to not even try.
I liked the Verano. It was very nicely done. Too bad the back seat legroom was so limited.
2018 VW Passat w/tech, 2015 Audi Q5 Premium Plus w/tech, 2006 Acura TL w/nav"
2253,Aug-28,stickguy,"I’m lucky in that back seat legroom is almost irrelevant to me. Frees up more options!
2020 Acura RDX tech SH-AWD"
2254,Aug-28,driver100,"This was in todays newspaper:
DENNIS O’SULLIVAN Answers to your car questions
Dennis, I have a 2018 Ford Edge Titanium 2.0 L Eco boost with approximately 42,000 kilometres on it. I had an oil change plus a general overall inspection done at the dealer recently and when I picked the vehicle up, there were several services that the dealer recommended that I should do. One of the suggestions, which surprised me, was a transmission service. When I asked why it would need the transmission fluid changed at 42,000 kilometres, I was told that Ford considers this area to be one with extreme driving conditions, with the cold winters and hot summers. According to the owner’s manual, the recommended interval for changing the fluid is 240,000 kilometres. The only conditions noted for changing the fluid at 48,000 kilometres are towing a trailer; extensive idling; low speed driving (delivery, taxi etc.) or in dusty or sandy conditions, none of which apply to me. Even with the current pandemic, probably 70% of my driving is highway. I have been driving for over fifty years and have had many vehicles and never had a dealer recommend changing the transmission fluid at 48,000 kilometres. I do not plan on having the fluid changed at this time but would appreciate knowing your thoughts on when it should be done. Thank you

Garry from Dundas

I thought Dennis's answer would be, ""Who ever heard of spelling Garry with 2 Rs"", but most of the answer is in the next post. I think the dealership is probably a little slow these days, so trying to add to their profit.
2017 MB E400 , 2015 MB GLK350, 2014 MB C250"
